transaction_id,transaction_date,product_id,product_code,product_description,quantity,account_id
T20250414-02898,2024-01-16,289,40,Produto X152,17,1292
T20250414-02899,2024-10-11,206,25,Produto A407,18,1316
T20250414-02900,2023-07-07,207,38,Produto G584,2,1444
T20250414-02901,2024-08-02,240,26,Produto H916,19,1427
T20250414-02902,2024-12-30,231,3,Produto Q788,17,1388
T20250414-02903,2023-12-15,218,20,Produto M874,5,1050
T20250414-02904,2025-02-16,236,44,Produto M279,5,1326
T20250414-02905,2024-12-01,200,20,Produto Z769,9,1353
T20250414-02906,2024-01-14,241,5,Produto R208,8,1395
T20250414-02907,2024-02-01,209,41,Produto C955,19,1341
T20250414-02908,2023-12-02,277,26,Produto K965,10,1283
T20250414-02909,2023-09-21,297,5,Produto B500,15,1334
T20250414-02910,2024-05-23,222,34,Produto B606,1,1334
T20250414-02911,2024-12-06,244,2,Produto S837,4,1190
T20250414-02912,2023-09-01,223,15,Produto W388,14,1283
T20250414-02913,2024-08-26,232,46,Produto Z547,2,1319
T20250414-02914,2024-02-10,253,36,Produto S238,7,1373
T20250414-02915,2023-09-08,237,29,Produto T289,15,1058
T20250414-02916,2023-02-16,240,26,Produto H916,15,1116
T20250414-02917,2025-03-23,244,2,Produto S837,17,1094
T20250414-02918,2023-05-14,208,11,Produto O943,12,1225
T20250414-02919,2024-11-21,241,5,Produto R208,9,1339
T20250414-02920,2023-09-29,247,4,Produto K333,3,1083
T20250414-02921,2024-12-24,256,42,Produto X273,14,1206
T20250414-02922,2023-10-31,217,30,Produto G748,4,1244
T20250414-02923,2024-08-31,209,41,Produto C955,4,1154
T20250414-02924,2024-01-29,278,31,Produto A338,5,1311
T20250414-02925,2023-06-14,259,19,Produto Y316,14,1224
T20250414-02926,2024-04-08,223,15,Produto W388,2,1051
T20250414-02927,2023-07-03,226,11,Produto J240,8,1452
T20250414-02928,2023-10-06,274,29,Produto R437,12,1081
T20250414-02929,2024-10-31,261,14,Produto Y220,2,1392
T20250414-02930,2023-06-04,299,38,Produto I435,14,1489
T20250414-02931,2024-12-21,213,4,Produto D177,7,1427
T20250414-02932,2024-10-28,275,10,Produto U483,18,1093
T20250414-02933,2023-04-19,244,2,Produto S837,3,1039
T20250414-02934,2025-03-25,202,7,Produto E827,13,1448
T20250414-02935,2023-03-10,231,3,Produto Q788,17,1430
T20250414-02936,2024-08-16,258,5,Produto T479,12,1029
T20250414-02937,2024-01-01,200,20,Produto Z769,12,1184
T20250414-02938,2025-02-09,247,4,Produto K333,6,1320
T20250414-02939,2023-12-02,214,17,Produto J937,10,1217
T20250414-02940,2024-03-26,233,14,Produto G422,14,1058
T20250414-02941,2024-12-21,250,46,Produto Q690,14,1248
T20250414-02942,2025-01-15,277,26,Produto K965,18,1054
T20250414-02943,2023-03-29,219,10,Produto O463,14,1209
T20250414-02944,2023-12-02,229,17,Produto N361,2,1061
T20250414-02945,2024-12-04,282,46,Produto P800,19,1128
T20250414-02946,2023-09-26,276,42,Produto I491,6,1031
T20250414-02947,2024-09-24,274,29,Produto R437,13,1439
T20250414-02948,2024-02-05,291,34,Produto D633,10,1413
T20250414-02949,2025-01-29,217,30,Produto G748,8,1434
T20250414-02950,2023-04-30,253,36,Produto S238,7,1256
T20250414-02951,2024-04-23,292,48,Produto N194,12,1233
T20250414-02952,2024-11-06,214,17,Produto J937,4,1479
T20250414-02953,2024-07-28,203,23,Produto G994,17,1279
T20250414-02954,2024-04-23,289,40,Produto X152,13,1142
T20250414-02955,2025-01-28,298,33,Produto B166,6,1025
T20250414-02956,2023-04-27,248,13,Produto E317,11,1175
T20250414-02957,2024-05-17,208,11,Produto O943,1,1126
T20250414-02958,2024-06-14,270,39,Produto R20,14,1177
T20250414-02959,2024-09-28,228,6,Produto B585,9,1088
T20250414-02960,2023-11-22,285,29,Produto H688,12,1360
T20250414-02961,2024-05-31,257,40,Produto Q389,5,1373
T20250414-02962,2023-10-09,289,40,Produto X152,10,1418
T20250414-02963,2025-01-11,215,39,Produto S284,19,1111
T20250414-02964,2023-08-29,267,22,Produto G935,2,1276
T20250414-02965,2023-05-03,216,40,Produto Y349,5,1125
T20250414-02966,2023-05-08,215,39,Produto S284,13,1291
T20250414-02967,2023-12-25,238,16,Produto K344,7,1308
T20250414-02968,2023-09-03,290,6,Produto M816,16,1288
T20250414-02969,2023-05-02,204,18,Produto U337,19,1375
T20250414-02970,2024-07-06,259,19,Produto Y316,8,1273
T20250414-02971,2024-04-07,264,11,Produto P61,8,1191
T20250414-02972,2023-05-31,292,48,Produto N194,19,1103
T20250414-02973,2023-02-17,247,4,Produto K333,20,1353
T20250414-02974,2025-02-23,279,30,Produto W458,1,1386
T20250414-02975,2024-09-09,224,32,Produto V634,9,1171
T20250414-02976,2023-02-27,247,4,Produto K333,11,1432
T20250414-02977,2025-02-10,249,33,Produto Y845,14,1403
T20250414-02978,2024-03-10,207,38,Produto G584,2,1204
T20250414-02979,2023-04-27,262,39,Produto Y699,2,1126
T20250414-02980,2024-10-24,299,38,Produto I435,7,1355
T20250414-02981,2024-05-21,294,16,Produto K893,7,1116
T20250414-02982,2024-01-21,247,4,Produto K333,8,1053
T20250414-02983,2023-05-20,278,31,Produto A338,12,1319
T20250414-02984,2025-01-04,281,44,Produto C383,12,1034
T20250414-02985,2024-07-29,210,28,Produto L544,12,1481
T20250414-02986,2024-03-09,258,5,Produto T479,7,1147
T20250414-02987,2025-02-26,263,12,Produto O924,1,1422
T20250414-02988,2023-04-30,263,12,Produto O924,15,1098
T20250414-02989,2023-09-08,271,10,Produto M881,18,1274
T20250414-02990,2023-06-20,228,6,Produto B585,5,1206
T20250414-02991,2024-01-14,298,33,Produto B166,9,1018
T20250414-02992,2023-12-16,237,29,Produto T289,7,1486
T20250414-02993,2024-01-20,230,28,Produto I246,12,1325
T20250414-02994,2024-11-02,274,29,Produto R437,8,1290
T20250414-02995,2024-11-25,208,11,Produto O943,12,1195
T20250414-02996,2023-07-03,242,10,Produto Z955,12,1233
T20250414-02997,2024-02-11,263,12,Produto O924,1,1265
T20250414-02998,2024-12-24,294,16,Produto K893,10,1215
T20250414-02999,2024-02-29,219,10,Produto O463,3,1074
T20250414-03000,2024-07-13,270,39,Produto R20,13,1334
T20250414-03001,2024-04-19,282,46,Produto P800,8,1040
T20250414-03002,2023-01-28,222,34,Produto B606,8,1367
T20250414-03003,2023-09-03,241,5,Produto R208,16,1347
T20250414-03004,2024-01-06,245,19,Produto H791,4,1457
T20250414-03005,2023-07-20,252,25,Produto P399,1,1180
T20250414-03006,2024-01-25,285,29,Produto H688,6,1212
T20250414-03007,2024-10-14,256,42,Produto X273,2,1306
T20250414-03008,2025-01-29,254,15,Produto K831,13,1211
T20250414-03009,2024-05-11,223,15,Produto W388,1,1096
T20250414-03010,2024-09-18,215,39,Produto S284,14,1408
T20250414-03011,2023-02-23,241,5,Produto R208,20,1263
T20250414-03012,2024-02-02,238,16,Produto K344,17,1136
T20250414-03013,2023-11-15,234,39,Produto T940,3,1253
T20250414-03014,2023-12-29,214,17,Produto J937,14,1288
T20250414-03015,2024-11-18,230,28,Produto I246,13,1189
T20250414-03016,2024-06-21,219,10,Produto O463,3,1283
T20250414-03017,2025-01-26,205,17,Produto G609,5,1223
T20250414-03018,2023-04-29,225,23,Produto A317,18,1276
T20250414-03019,2024-06-06,288,5,Produto T983,15,1088
T20250414-03020,2023-07-29,274,29,Produto R437,4,1280
T20250414-03021,2024-11-07,242,10,Produto Z955,7,1365
T20250414-03022,2025-03-24,205,17,Produto G609,15,1252
T20250414-03023,2024-12-10,240,26,Produto H916,2,1391
T20250414-03024,2023-03-03,243,36,Produto U968,5,1380
T20250414-03025,2024-07-14,203,23,Produto G994,9,1138
T20250414-03026,2023-09-07,247,4,Produto K333,1,1139
T20250414-03027,2023-05-13,294,16,Produto K893,10,1476
T20250414-03028,2023-11-28,234,39,Produto T940,12,1345
T20250414-03029,2024-12-20,267,22,Produto G935,14,1250
T20250414-03030,2023-12-10,223,15,Produto W388,10,1100
T20250414-03031,2024-07-21,203,23,Produto G994,17,1147
T20250414-03032,2024-03-04,258,5,Produto T479,9,1196
T20250414-03033,2023-04-05,207,38,Produto G584,6,1013
T20250414-03034,2024-12-31,250,46,Produto Q690,11,1311
T20250414-03035,2023-06-19,299,38,Produto I435,3,1221
T20250414-03036,2024-05-13,291,34,Produto D633,5,1214
T20250414-03037,2025-03-15,292,48,Produto N194,1,1350
T20250414-03038,2023-01-13,233,14,Produto G422,11,1092
T20250414-03039,2023-11-06,237,29,Produto T289,10,1100
T20250414-03040,2023-10-29,258,5,Produto T479,8,1147
T20250414-03041,2023-05-20,260,47,Produto E906,11,1097
T20250414-03042,2023-03-28,200,20,Produto Z769,4,1454
T20250414-03043,2023-07-22,293,45,Produto I337,17,1499
T20250414-03044,2023-03-06,272,20,Produto E366,10,1470
T20250414-03045,2023-08-30,236,44,Produto M279,13,1482
T20250414-03046,2023-12-01,215,39,Produto S284,7,1409
T20250414-03047,2024-08-05,274,29,Produto R437,13,1295
T20250414-03048,2023-01-05,209,41,Produto C955,6,1007
T20250414-03049,2024-08-12,291,34,Produto D633,12,1362
T20250414-03050,2024-03-25,289,40,Produto X152,16,1488
T20250414-03051,2023-11-10,230,28,Produto I246,15,1148
T20250414-03052,2024-10-19,273,32,Produto P527,6,1172
T20250414-03053,2024-01-29,208,11,Produto O943,14,1056
T20250414-03054,2024-10-13,296,46,Produto L885,9,1112
T20250414-03055,2023-11-28,252,25,Produto P399,13,1456
T20250414-03056,2024-12-01,254,15,Produto K831,6,1284
T20250414-03057,2025-01-21,222,34,Produto B606,20,1031
T20250414-03058,2024-02-12,234,39,Produto T940,6,1397
T20250414-03059,2023-07-23,214,17,Produto J937,16,1009
T20250414-03060,2023-03-30,213,4,Produto D177,6,1098
T20250414-03061,2023-12-25,268,44,Produto G994,14,1175
T20250414-03062,2024-07-03,244,2,Produto S837,4,1007
T20250414-03063,2023-02-21,218,20,Produto M874,12,1498
T20250414-03064,2023-03-16,243,36,Produto U968,13,1121
T20250414-03065,2023-02-12,218,20,Produto M874,18,1216
T20250414-03066,2024-08-05,212,19,Produto N759,16,1018
T20250414-03067,2023-03-31,234,39,Produto T940,4,1401
T20250414-03068,2023-07-02,202,7,Produto E827,15,1034
T20250414-03069,2023-02-02,252,25,Produto P399,4,1056
T20250414-03070,2024-10-18,237,29,Produto T289,10,1120
T20250414-03071,2025-01-14,263,12,Produto O924,16,1067
T20250414-03072,2024-01-25,243,36,Produto U968,9,1200
T20250414-03073,2023-08-30,287,16,Produto O164,8,1481
T20250414-03074,2024-10-02,270,39,Produto R20,14,1436
T20250414-03075,2023-07-16,210,28,Produto L544,14,1313
T20250414-03076,2024-07-30,245,19,Produto H791,3,1215
T20250414-03077,2024-10-07,223,15,Produto W388,19,1159
T20250414-03078,2023-04-19,264,11,Produto P61,3,1385
T20250414-03079,2023-02-05,201,17,Produto T822,10,1099
T20250414-03080,2023-12-23,206,25,Produto A407,8,1098
T20250414-03081,2023-01-24,259,19,Produto Y316,14,1376
T20250414-03082,2023-04-24,252,25,Produto P399,13,1127
T20250414-03083,2023-01-16,242,10,Produto Z955,16,1359
T20250414-03084,2024-10-15,297,5,Produto B500,3,1460
T20250414-03085,2023-08-30,250,46,Produto Q690,11,1266
T20250414-03086,2024-09-18,287,16,Produto O164,17,1082
T20250414-03087,2024-12-31,246,11,Produto V318,11,1076
T20250414-03088,2024-11-30,295,20,Produto Y464,3,1359
T20250414-03089,2024-09-23,243,36,Produto U968,1,1219
T20250414-03090,2023-05-24,223,15,Produto W388,9,1398
T20250414-03091,2025-03-28,297,5,Produto B500,15,1282
T20250414-03092,2024-12-03,270,39,Produto R20,15,1294
T20250414-03093,2023-02-20,257,40,Produto Q389,5,1259
T20250414-03094,2023-11-13,269,7,Produto V779,2,1120
T20250414-03095,2024-11-09,272,20,Produto E366,20,1091
T20250414-03096,2023-09-11,290,6,Produto M816,3,1108
T20250414-03097,2023-05-24,232,46,Produto Z547,2,1032
T20250414-03098,2023-03-01,258,5,Produto T479,5,1398
T20250414-03099,2023-11-30,261,14,Produto Y220,6,1376
T20250414-03100,2024-04-20,265,8,Produto W591,1,1112
T20250414-03101,2024-06-02,245,19,Produto H791,16,1111
T20250414-03102,2023-05-07,287,16,Produto O164,16,1084
T20250414-03103,2025-01-29,222,34,Produto B606,12,1479
T20250414-03104,2023-06-03,242,10,Produto Z955,17,1106
T20250414-03105,2023-10-01,299,38,Produto I435,7,1082
T20250414-03106,2025-02-22,219,10,Produto O463,16,1342
T20250414-03107,2024-10-09,275,10,Produto U483,4,1445
T20250414-03108,2024-04-27,245,19,Produto H791,10,1291
T20250414-03109,2023-10-06,251,2,Produto U899,10,1368
T20250414-03110,2024-01-23,250,46,Produto Q690,4,1359
T20250414-03111,2023-10-04,242,10,Produto Z955,12,1192
T20250414-03112,2024-01-09,289,40,Produto X152,7,1358
T20250414-03113,2023-11-19,235,20,Produto X356,14,1111
T20250414-03114,2024-05-02,276,42,Produto I491,9,1464
T20250414-03115,2024-05-10,270,39,Produto R20,19,1033
T20250414-03116,2024-05-24,205,17,Produto G609,4,1422
T20250414-03117,2023-02-09,282,46,Produto P800,11,1312
T20250414-03118,2023-11-22,288,5,Produto T983,4,1214
T20250414-03119,2023-04-30,232,46,Produto Z547,16,1418
T20250414-03120,2024-04-21,235,20,Produto X356,1,1228
T20250414-03121,2024-07-24,214,17,Produto J937,11,1304
T20250414-03122,2024-02-28,226,11,Produto J240,16,1123
T20250414-03123,2024-09-25,227,21,Produto E338,12,1440
T20250414-03124,2023-07-03,236,44,Produto M279,16,1073
T20250414-03125,2023-03-13,285,29,Produto H688,1,1102
T20250414-03126,2023-04-27,225,23,Produto A317,9,1414
T20250414-03127,2023-11-03,233,14,Produto G422,12,1115
T20250414-03128,2024-06-19,248,13,Produto E317,3,1134
T20250414-03129,2024-03-20,227,21,Produto E338,11,1025
T20250414-03130,2025-03-23,231,3,Produto Q788,12,1153
T20250414-03131,2024-02-16,295,20,Produto Y464,9,1477
T20250414-03132,2024-02-13,259,19,Produto Y316,19,1438
T20250414-03133,2024-04-08,206,25,Produto A407,16,1404
T20250414-03134,2024-11-13,233,14,Produto G422,7,1231
T20250414-03135,2024-04-11,238,16,Produto K344,16,1022
T20250414-03136,2023-08-21,232,46,Produto Z547,19,1057
T20250414-03137,2023-12-14,219,10,Produto O463,11,1339
T20250414-03138,2023-01-13,283,47,Produto Q498,15,1491
T20250414-03139,2023-03-12,212,19,Produto N759,2,1074
T20250414-03140,2023-08-31,276,42,Produto I491,4,1022
T20250414-03141,2024-03-05,264,11,Produto P61,3,1316
T20250414-03142,2025-01-22,250,46,Produto Q690,2,1435
T20250414-03143,2024-03-06,299,38,Produto I435,8,1093
T20250414-03144,2024-06-11,242,10,Produto Z955,16,1109
T20250414-03145,2024-07-06,274,29,Produto R437,19,1413
T20250414-03146,2023-08-07,241,5,Produto R208,12,1475
T20250414-03147,2024-11-21,259,19,Produto Y316,1,1381
T20250414-03148,2025-03-02,211,7,Produto F213,6,1026
T20250414-03149,2023-09-05,240,26,Produto H916,14,1315
T20250414-03150,2023-09-20,227,21,Produto E338,9,1233
T20250414-03151,2023-02-13,288,5,Produto T983,19,1212
T20250414-03152,2023-07-25,278,31,Produto A338,10,1198
T20250414-03153,2025-01-22,269,7,Produto V779,9,1263
T20250414-03154,2023-08-15,203,23,Produto G994,7,1133
T20250414-03155,2025-02-03,270,39,Produto R20,4,1286
T20250414-03156,2024-04-10,218,20,Produto M874,9,1018
T20250414-03157,2023-07-20,277,26,Produto K965,14,1356
T20250414-03158,2023-01-30,260,47,Produto E906,19,1217
T20250414-03159,2024-03-09,286,49,Produto Y824,2,1157
T20250414-03160,2024-02-13,212,19,Produto N759,17,1316
T20250414-03161,2024-09-01,203,23,Produto G994,8,1065
T20250414-03162,2024-05-30,223,15,Produto W388,8,1005
T20250414-03163,2024-09-21,236,44,Produto M279,15,1126
T20250414-03164,2024-11-29,207,38,Produto G584,14,1149
T20250414-03165,2023-02-20,222,34,Produto B606,14,1099
T20250414-03166,2023-03-07,260,47,Produto E906,3,1029
T20250414-03167,2023-11-02,256,42,Produto X273,1,1463
T20250414-03168,2025-01-15,245,19,Produto H791,8,1480
T20250414-03169,2024-10-12,260,47,Produto E906,5,1188
T20250414-03170,2024-09-15,289,40,Produto X152,3,1096
T20250414-03171,2023-11-17,279,30,Produto W458,8,1390
T20250414-03172,2024-06-28,212,19,Produto N759,16,1181
T20250414-03173,2024-11-15,292,48,Produto N194,17,1393
T20250414-03174,2025-03-16,246,11,Produto V318,10,1076
T20250414-03175,2024-01-30,262,39,Produto Y699,16,1307
T20250414-03176,2024-09-05,268,44,Produto G994,2,1312
T20250414-03177,2023-09-06,290,6,Produto M816,11,1350
T20250414-03178,2023-09-05,294,16,Produto K893,10,1291
T20250414-03179,2024-01-16,204,18,Produto U337,8,1035
T20250414-03180,2024-10-29,203,23,Produto G994,10,1428
T20250414-03181,2024-05-27,212,19,Produto N759,1,1301
T20250414-03182,2024-03-25,281,44,Produto C383,14,1127
T20250414-03183,2024-08-03,220,1,Produto C925,16,1427
T20250414-03184,2024-04-21,290,6,Produto M816,15,1388
T20250414-03185,2023-07-07,294,16,Produto K893,1,1213
T20250414-03186,2023-04-23,287,16,Produto O164,17,1220
T20250414-03187,2023-10-02,237,29,Produto T289,12,1035
T20250414-03188,2023-05-13,274,29,Produto R437,13,1412
T20250414-03189,2023-01-26,282,46,Produto P800,6,1403
T20250414-03190,2024-09-03,212,19,Produto N759,17,1160
T20250414-03191,2024-04-10,229,17,Produto N361,5,1085
T20250414-03192,2025-02-20,264,11,Produto P61,2,1090
T20250414-03193,2023-10-07,275,10,Produto U483,5,1385
T20250414-03194,2024-01-12,205,17,Produto G609,10,1061
T20250414-03195,2024-07-30,268,44,Produto G994,18,1291
T20250414-03196,2024-11-09,203,23,Produto G994,10,1454
T20250414-03197,2024-01-09,295,20,Produto Y464,7,1011
T20250414-03198,2025-03-23,296,46,Produto L885,18,1435
T20250414-03199,2024-12-14,296,46,Produto L885,10,1279
T20250414-03200,2024-07-14,226,11,Produto J240,3,1199
T20250414-03201,2023-10-21,215,39,Produto S284,20,1076
T20250414-03202,2023-08-10,227,21,Produto E338,9,1257
T20250414-03203,2023-05-04,249,33,Produto Y845,19,1033
T20250414-03204,2024-08-22,298,33,Produto B166,19,1065
T20250414-03205,2023-04-22,220,1,Produto C925,5,1485
T20250414-03206,2024-10-24,214,17,Produto J937,6,1405
T20250414-03207,2024-12-10,248,13,Produto E317,19,1168
T20250414-03208,2023-02-23,201,17,Produto T822,18,1291
T20250414-03209,2023-05-06,211,7,Produto F213,5,1177
T20250414-03210,2023-03-20,223,15,Produto W388,4,1221
T20250414-03211,2023-07-21,206,25,Produto A407,4,1063
T20250414-03212,2025-03-17,285,29,Produto H688,8,1241
T20250414-03213,2023-06-05,236,44,Produto M279,17,1246
T20250414-03214,2023-07-30,243,36,Produto U968,1,1431
T20250414-03215,2023-02-19,265,8,Produto W591,10,1344
T20250414-03216,2024-04-19,276,42,Produto I491,4,1032
T20250414-03217,2024-07-18,276,42,Produto I491,20,1062
T20250414-03218,2023-05-02,290,6,Produto M816,5,1150
T20250414-03219,2023-06-03,252,25,Produto P399,19,1026
T20250414-03220,2024-03-27,280,44,Produto A726,8,1223
T20250414-03221,2023-12-13,221,1,Produto Q257,13,1197
T20250414-03222,2024-01-07,224,32,Produto V634,18,1225
T20250414-03223,2023-02-28,281,44,Produto C383,9,1468
T20250414-03224,2023-01-20,248,13,Produto E317,6,1481
T20250414-03225,2024-02-07,260,47,Produto E906,14,1209
T20250414-03226,2024-04-27,271,10,Produto M881,17,1091
T20250414-03227,2024-01-13,259,19,Produto Y316,17,1300
T20250414-03228,2024-10-20,217,30,Produto G748,15,1350
T20250414-03229,2024-02-13,257,40,Produto Q389,9,1099
T20250414-03230,2023-09-08,223,15,Produto W388,8,1053
T20250414-03231,2024-12-12,261,14,Produto Y220,10,1366
T20250414-03232,2025-01-01,214,17,Produto J937,2,1160
T20250414-03233,2024-03-02,273,32,Produto P527,2,1029
T20250414-03234,2024-03-10,259,19,Produto Y316,7,1100
T20250414-03235,2023-12-21,279,30,Produto W458,5,1211
T20250414-03236,2023-02-02,240,26,Produto H916,16,1488
T20250414-03237,2023-12-18,228,6,Produto B585,10,1403
T20250414-03238,2023-04-15,241,5,Produto R208,13,1309
T20250414-03239,2023-09-21,255,40,Produto I357,9,1389
T20250414-03240,2025-02-24,260,47,Produto E906,3,1000
T20250414-03241,2023-02-04,202,7,Produto E827,20,1043
T20250414-03242,2023-09-25,270,39,Produto R20,5,1475
T20250414-03243,2023-08-05,276,42,Produto I491,11,1204
T20250414-03244,2024-09-02,211,7,Produto F213,18,1149
T20250414-03245,2023-11-12,268,44,Produto G994,16,1219
T20250414-03246,2023-02-14,234,39,Produto T940,3,1126
T20250414-03247,2025-01-24,210,28,Produto L544,18,1118
T20250414-03248,2024-01-23,205,17,Produto G609,5,1044
T20250414-03249,2025-01-02,200,20,Produto Z769,12,1144
T20250414-03250,2024-10-10,286,49,Produto Y824,19,1254
T20250414-03251,2025-01-25,285,29,Produto H688,14,1401
T20250414-03252,2023-10-08,202,7,Produto E827,15,1207
T20250414-03253,2024-09-22,231,3,Produto Q788,10,1127
T20250414-03254,2024-08-26,275,10,Produto U483,10,1077
T20250414-03255,2024-11-27,285,29,Produto H688,13,1146
T20250414-03256,2024-04-28,227,21,Produto E338,9,1247
T20250414-03257,2024-09-30,267,22,Produto G935,1,1083
T20250414-03258,2025-03-28,246,11,Produto V318,8,1237
T20250414-03259,2024-01-18,283,47,Produto Q498,9,1465
T20250414-03260,2024-01-06,248,13,Produto E317,17,1116
T20250414-03261,2024-11-06,268,44,Produto G994,19,1142
T20250414-03262,2023-03-23,282,46,Produto P800,11,1463
